Date,Fecha_Objetivo,close,Close_Siguiente,Objetivo,Logistica_probabilidad,Logistica_clase,Base_mayoritaria_probabilidad,Base_mayoritaria_clase,PyTorch_MLP_probabilidad,PyTorch_MLP_clase,Keras_LSTM_probabilidad,Keras_LSTM_clase
2020-12-16,2020-12-17,9.04,8.899999618530273,0,0.46937564,0,0.0,0,0.46739867,0,0.47747967,0
2020-12-17,2020-12-18,8.9,8.729999542236328,0,0.48475155,0,0.0,0,0.4673935,0,0.47679466,0
2020-12-18,2020-12-21,8.73,8.470000267028809,0,0.4758249,0,0.0,0,0.46350634,0,0.4725492,0
2020-12-21,2020-12-22,8.47,8.449999809265137,0,0.47701102,0,0.0,0,0.46537584,0,0.4645173,0
2020-12-22,2020-12-23,8.45,8.6899995803833,1,0.5081736,1,0.0,0,0.46405628,0,0.45839143,0
2020-12-23,2020-12-24,8.69,8.680000305175781,0,0.50141156,1,0.0,0,0.46872702,0,0.47656387,0
2020-12-24,2020-12-28,8.68,8.670000076293945,0,0.47288767,0,0.0,0,0.46948445,0,0.48372653,0
2020-12-28,2020-12-29,8.67,9.130000114440918,1,0.5049971,1,0.0,0,0.467425,0,0.47931018,0
2020-12-29,2020-12-30,9.13,8.880000114440918,0,0.511657,1,0.0,0,0.46374473,0,0.46063447,0
2020-12-30,2020-12-31,8.88,8.739999771118164,0,0.4783755,0,0.0,0,0.46412534,0,0.45456526,0
2020-12-31,2021-01-04,8.74,8.279999732971191,0,0.46180427,0,0.0,0,0.4644999,0,0.44304112,0
2021-01-04,2021-01-05,8.28,8.1899995803833,0,0.45902678,0,0.0,0,0.4565458,0,0.4236874,0
2021-01-05,2021-01-06,8.19,8.3100004196167,1,0.5030145,1,0.0,0,0.4630749,0,0.43682334,0
2021-01-06,2021-01-07,8.31,8.319999694824219,1,0.48921472,0,0.0,0,0.46266073,0,0.4453588,0
2021-01-07,2021-01-08,8.32,8.220000267028809,0,0.4606798,0,0.0,0,0.46124047,0,0.44276422,0
2021-01-08,2021-01-11,8.22,7.940000057220459,0,0.47352216,0,0.0,0,0.46664146,0,0.45215967,0
2021-01-11,2021-01-12,7.94,8.109999656677246,1,0.4765752,0,0.0,0,0.45996118,0,0.4365276,0
2021-01-12,2021-01-13,8.11,8.100000381469727,0,0.49206755,0,0.0,0,0.46103138,0,0.43557,0
2021-01-13,2021-01-14,8.1,8.270000457763672,1,0.49906233,0,0.0,0,0.46586877,0,0.44240212,0
2021-01-14,2021-01-15,8.27,8.0,0,0.46929482,0,0.0,0,0.4659,0,0.44395337,0
2021-01-15,2021-01-19,8.0,7.78000020980835,0,0.48260704,0,0.0,0,0.46697703,0,0.44437003,0
2021-01-19,2021-01-20,7.78,7.880000114440918,1,0.46326593,0,0.0,0,0.46323788,0,0.43582425,0
2021-01-20,2021-01-21,7.88,7.610000133514404,0,0.47473907,0,0.0,0,0.46276337,0,0.43313447,0
2021-01-21,2021-01-22,7.61,7.480000019073486,0,0.45833337,0,0.0,0,0.4607491,0,0.4292493,0
2021-01-22,2021-01-25,7.48,7.380000114440918,0,0.5053962,1,0.0,0,0.4621267,0,0.42559424,0
2021-01-25,2021-01-26,7.38,7.78000020980835,1,0.4717702,0,0.0,0,0.46751142,0,0.43368173,0
2021-01-26,2021-01-27,7.78,7.710000038146973,0,0.49785,0,0.0,0,0.46113032,0,0.43682018,0
2021-01-27,2021-01-28,7.71,7.75,1,0.49228087,0,0.0,0,0.46364036,0,0.42951146,0
2021-01-28,2021-01-29,7.75,7.460000038146973,0,0.4859002,0,0.0,0,0.4672048,0,0.44231358,0
2021-01-29,2021-02-01,7.46,7.860000133514404,1,0.47232553,0,0.0,0,0.46814996,0,0.43336952,0
2021-02-01,2021-02-02,7.86,7.78000020980835,0,0.47578374,0,0.0,0,0.46656722,0,0.43913847,0
2021-02-02,2021-02-03,7.78,7.78000020980835,0,0.46904883,0,0.0,0,0.46637672,0,0.43229386,0
2021-02-03,2021-02-04,7.78,8.020000457763672,1,0.4745391,0,0.0,0,0.46679002,0,0.43937692,0
2021-02-04,2021-02-05,8.02,8.270000457763672,1,0.47980812,0,0.0,0,0.46532658,0,0.42732948,0
2021-02-05,2021-02-08,8.27,8.3100004196167,1,0.47975218,0,0.0,0,0.46546102,0,0.42147255,0
2021-02-08,2021-02-09,8.31,8.270000457763672,0,0.49262866,0,0.0,0,0.46418607,0,0.40835336,0
2021-02-09,2021-02-10,8.27,8.130000114440918,0,0.46761724,0,0.0,0,0.46676105,0,0.42254838,0
2021-02-10,2021-02-11,8.13,8.300000190734863,1,0.48053572,0,0.0,0,0.46727642,0,0.42602336,0
2021-02-11,2021-02-12,8.3,8.279999732971191,0,0.48552918,0,0.0,0,0.4664236,0,0.42460606,0
2021-02-12,2021-02-16,8.28,8.59000015258789,1,0.48214823,0,0.0,0,0.46609578,0,0.42790213,0
2021-02-16,2021-02-17,8.59,8.630000114440918,1,0.5142793,1,0.0,0,0.46414387,0,0.4274648,0
2021-02-17,2021-02-18,8.63,8.720000267028809,1,0.49017826,0,0.0,0,0.46593153,0,0.44819257,0
2021-02-18,2021-02-19,8.72,8.630000114440918,0,0.5499191,1,0.0,0,0.46046445,0,0.42925417,0
2021-02-19,2021-02-22,8.63,8.029999732971191,0,0.5023779,1,0.0,0,0.46311942,0,0.43291828,0
2021-02-22,2021-02-23,8.03,7.949999809265137,0,0.46732807,0,0.0,0,0.45946628,0,0.42012396,0
2021-02-23,2021-02-24,7.95,8.15999984741211,1,0.51909244,1,0.0,0,0.4583416,0,0.4038452,0
2021-02-24,2021-02-25,8.16,7.650000095367432,0,0.51612043,1,0.0,0,0.46563128,0,0.42796242,0
2021-02-25,2021-02-26,7.65,7.449999809265137,0,0.4652928,0,0.0,0,0.4569776,0,0.42841128,0
2021-02-26,2021-03-01,7.45,7.590000152587891,1,0.47041923,0,0.0,0,0.45436054,0,0.42450228,0
2021-03-01,2021-03-02,7.59,7.670000076293945,1,0.49617827,0,0.0,0,0.46464938,0,0.44961336,0
2021-03-02,2021-03-03,7.67,7.28000020980835,0,0.48811275,0,0.0,0,0.46614015,0,0.45894662,0
2021-03-03,2021-03-04,7.28,7.389999866485596,1,0.48000804,0,0.0,0,0.46407396,0,0.4436235,0
2021-03-04,2021-03-05,7.39,7.119999885559082,0,0.49629825,0,0.0,0,0.45802826,0,0.43192673,0
2021-03-05,2021-03-08,7.12,7.130000114440918,1,0.45382738,0,0.0,0,0.4583918,0,0.4209855,0
2021-03-08,2021-03-09,7.13,7.190000057220459,1,0.49372965,0,0.0,0,0.45656666,0,0.4164565,0
2021-03-09,2021-03-10,7.19,7.75,1,0.4916735,0,0.0,0,0.45815444,0,0.41943166,0
2021-03-10,2021-03-11,7.75,7.860000133514404,1,0.49730763,0,0.0,0,0.46234927,0,0.43537837,0
2021-03-11,2021-03-12,7.86,7.940000057220459,1,0.46615312,0,0.0,0,0.463695,0,0.4292101,0
2021-03-12,2021-03-15,7.94,8.220000267028809,1,0.50350845,1,0.0,0,0.46452126,0,0.4175361,0
2021-03-15,2021-03-16,8.22,8.0,0,0.49640882,0,0.0,0,0.464554,0,0.40790412,0
2021-03-16,2021-03-17,8.0,8.069999694824219,1,0.47081253,0,0.0,0,0.46467188,0,0.41393706,0
2021-03-17,2021-03-18,8.07,7.800000190734863,0,0.48490757,0,0.0,0,0.4663541,0,0.41165888,0
2021-03-18,2021-03-19,7.8,7.920000076293945,1,0.47337243,0,0.0,0,0.4674587,0,0.42147484,0
2021-03-19,2021-03-22,7.92,7.900000095367432,0,0.50104254,1,0.0,0,0.46819648,0,0.43346596,0
2021-03-22,2021-03-23,7.9,7.880000114440918,0,0.46644923,0,0.0,0,0.4678868,0,0.44491187,0
2021-03-23,2021-03-24,7.88,7.650000095367432,0,0.50841427,1,0.0,0,0.46769807,0,0.45151263,0
2021-03-24,2021-03-25,7.65,7.599999904632568,0,0.4760044,0,0.0,0,0.46603388,0,0.44239804,0
2021-03-25,2021-03-26,7.6,7.650000095367432,1,0.4941727,0,0.0,0,0.46638864,0,0.44288418,0
2021-03-26,2021-03-29,7.65,7.590000152587891,0,0.47697446,0,0.0,0,0.46655434,0,0.4488579,0
2021-03-29,2021-03-30,7.59,7.699999809265137,1,0.47903982,0,0.0,0,0.46891564,0,0.46809477,0
2021-03-30,2021-03-31,7.7,7.610000133514404,0,0.48752382,0,0.0,0,0.46632642,0,0.4641635,0
2021-03-31,2021-04-01,7.61,7.590000152587891,0,0.49995732,0,0.0,0,0.4670061,0,0.46694654,0
2021-04-01,2021-04-05,7.59,7.670000076293945,1,0.4775841,0,0.0,0,0.46847495,0,0.474385,0
2021-04-05,2021-04-06,7.67,7.800000190734863,1,0.46135604,0,0.0,0,0.46761307,0,0.4721942,0
2021-04-06,2021-04-07,7.8,7.769999980926514,0,0.51571065,1,0.0,0,0.46540543,0,0.45824113,0
2021-04-07,2021-04-08,7.77,7.699999809265137,0,0.4928959,0,0.0,0,0.4646202,0,0.44347948,0
2021-04-08,2021-04-09,7.7,7.510000228881836,0,0.47960216,0,0.0,0,0.4676541,0,0.45296937,0
2021-04-09,2021-04-12,7.51,7.320000171661377,0,0.47992745,0,0.0,0,0.4661586,0,0.44719356,0
2021-04-12,2021-04-13,7.32,7.289999961853027,0,0.45829,0,0.0,0,0.4657419,0,0.43284097,0
2021-04-13,2021-04-14,7.29,7.340000152587891,1,0.48796526,0,0.0,0,0.46630797,0,0.43479887,0
2021-04-14,2021-04-15,7.34,7.199999809265137,0,0.4768653,0,0.0,0,0.46535602,0,0.4348134,0
2021-04-15,2021-04-16,7.2,7.369999885559082,1,0.4811754,0,0.0,0,0.4672973,0,0.44050893,0
2021-04-16,2021-04-19,7.37,7.420000076293945,1,0.48725408,0,0.0,0,0.463127,0,0.4299174,0
2021-04-19,2021-04-20,7.42,7.190000057220459,0,0.5103487,1,0.0,0,0.46518305,0,0.43182042,0
2021-04-20,2021-04-21,7.19,7.230000019073486,1,0.48828685,0,0.0,0,0.46467182,0,0.42445642,0
2021-04-21,2021-04-22,7.23,7.190000057220459,0,0.47552752,0,0.0,0,0.46519244,0,0.42521092,0
2021-04-22,2021-04-23,7.19,7.199999809265137,1,0.4900253,0,0.0,0,0.46848688,0,0.43728048,0
2021-04-23,2021-04-26,7.2,7.409999847412109,1,0.48311222,0,0.0,0,0.46492437,0,0.4302886,0
2021-04-26,2021-04-27,7.41,7.71999979019165,1,0.49607533,0,0.0,0,0.4639861,0,0.4213934,0
2021-04-27,2021-04-28,7.72,7.789999961853027,1,0.50783074,1,0.0,0,0.46396407,0,0.4140627,0
2021-04-28,2021-04-29,7.79,7.630000114440918,0,0.51959056,1,0.0,0,0.4640729,0,0.4086593,0
2021-04-29,2021-04-30,7.63,7.489999771118164,0,0.47600114,0,0.0,0,0.4656201,0,0.42071167,0
2021-04-30,2021-05-03,7.49,7.320000171661377,0,0.481474,0,0.0,0,0.46649197,0,0.42750362,0
2021-05-03,2021-05-04,7.32,7.239999771118164,0,0.4801479,0,0.0,0,0.46613398,0,0.42575574,0
2021-05-04,2021-05-05,7.24,7.28000020980835,1,0.48616073,0,0.0,0,0.46592394,0,0.4277919,0
2021-05-05,2021-05-06,7.28,7.460000038146973,1,0.47955903,0,0.0,0,0.46709606,0,0.4446099,0
2021-05-06,2021-05-07,7.46,7.889999866485596,1,0.47417456,0,0.0,0,0.46651253,0,0.45558083,0
2021-05-07,2021-05-10,7.89,7.940000057220459,1,0.50973034,1,0.0,0,0.46448123,0,0.4455026,0
2021-05-10,2021-05-11,7.94,7.849999904632568,0,0.5018087,1,0.0,0,0.4622599,0,0.4326706,0
2021-05-11,2021-05-12,7.85,7.690000057220459,0,0.4825268,0,0.0,0,0.46354,0,0.42809835,0
2021-05-12,2021-05-13,7.69,7.960000038146973,1,0.4831106,0,0.0,0,0.46586484,0,0.4343018,0
2021-05-13,2021-05-14,7.96,8.329999923706055,1,0.5003544,1,0.0,0,0.46461597,0,0.43581885,0
2021-05-14,2021-05-17,8.33,8.5600004196167,1,0.5213784,1,0.0,0,0.46152997,0,0.4355376,0
2021-05-17,2021-05-18,8.56,8.420000076293945,0,0.47233462,0,0.0,0,0.46142152,0,0.4506336,0
2021-05-18,2021-05-19,8.42,8.34000015258789,0,0.4737911,0,0.0,0,0.46120477,0,0.46074432,0
2021-05-19,2021-05-20,8.34,8.550000190734863,1,0.49893928,0,0.0,0,0.4644396,0,0.47915864,0
2021-05-20,2021-05-21,8.55,8.229999542236328,0,0.495163,0,0.0,0,0.46302366,0,0.4812768,0
2021-05-21,2021-05-24,8.23,8.130000114440918,0,0.4754868,0,0.0,0,0.4644889,0,0.4815948,0
2021-05-24,2021-05-25,8.13,8.100000381469727,0,0.48239735,0,0.0,0,0.46787483,0,0.4885659,0
2021-05-25,2021-05-26,8.1,8.3100004196167,1,0.48108417,0,0.0,0,0.46810278,0,0.4916138,0
2021-05-26,2021-05-27,8.31,8.569999694824219,1,0.4843307,0,0.0,0,0.46669966,0,0.49137697,0
2021-05-27,2021-05-28,8.57,8.880000114440918,1,0.48395172,0,0.0,0,0.46160606,0,0.48363367,0
2021-05-28,2021-06-01,8.88,9.109999656677246,1,0.51593626,1,0.0,0,0.46191213,0,0.48189142,0
2021-06-01,2021-06-02,9.11,9.06999969482422,0,0.51177216,1,0.0,0,0.45998958,0,0.4777038,0
2021-06-02,2021-06-03,9.07,9.369999885559082,1,0.507805,1,0.0,0,0.4595858,0,0.47041032,0
2021-06-03,2021-06-04,9.37,9.93000030517578,1,0.52843064,1,0.0,0,0.4588914,0,0.45782107,0
2021-06-04,2021-06-07,9.93,10.210000038146973,1,0.5144747,1,0.0,0,0.4644858,0,0.47699678,0
2021-06-07,2021-06-08,10.21,9.770000457763672,0,0.5289924,1,0.0,0,0.46024734,0,0.47031614,0
2021-06-08,2021-06-09,9.77,10.210000038146973,1,0.48156378,0,0.0,0,0.46155697,0,0.45858043,0
2021-06-09,2021-06-10,10.21,10.390000343322754,1,0.5322756,1,0.0,0,0.47005862,0,0.46727926,0
2021-06-10,2021-06-11,10.39,9.90999984741211,0,0.50569195,1,0.0,0,0.46808404,0,0.46245658,0
2021-06-11,2021-06-14,9.91,10.100000381469728,1,0.50382423,1,0.0,0,0.47048372,0,0.46326473,0
2021-06-14,2021-06-15,10.1,10.06999969482422,0,0.5222234,1,0.0,0,0.4710695,0,0.47076774,0
2021-06-15,2021-06-16,10.07,10.220000267028809,1,0.4760639,0,0.0,0,0.46939424,0,0.4716185,0
2021-06-16,2021-06-17,10.22,9.90999984741211,0,0.5119607,1,0.0,0,0.46985462,0,0.4725168,0
2021-06-17,2021-06-18,9.91,9.670000076293944,0,0.4998707,0,0.0,0,0.46746567,0,0.4728239,0
2021-06-18,2021-06-21,9.67,9.449999809265137,0,0.47967356,0,0.0,0,0.46367958,0,0.47734913,0
2021-06-21,2021-06-22,9.45,9.739999771118164,1,0.47162965,0,0.0,0,0.4700954,0,0.48133552,0
2021-06-22,2021-06-23,9.74,9.579999923706056,0,0.5030547,1,0.0,0,0.46868518,0,0.48166808,0
2021-06-23,2021-06-24,9.58,9.539999961853027,0,0.49730945,0,0.0,0,0.46680567,0,0.48005426,0
2021-06-24,2021-06-25,9.54,9.199999809265137,0,0.4832132,0,0.0,0,0.46971047,0,0.48102432,0
2021-06-25,2021-06-28,9.2,9.15999984741211,0,0.4745724,0,0.0,0,0.45615032,0,0.46917278,0
2021-06-28,2021-06-29,9.16,8.800000190734863,0,0.45876968,0,0.0,0,0.46121144,0,0.45999855,0
2021-06-29,2021-06-30,8.8,8.619999885559082,0,0.45752618,0,0.0,0,0.4560926,0,0.4472235,0
2021-06-30,2021-07-01,8.62,8.5,0,0.47965994,0,0.0,0,0.45893908,0,0.44634616,0
2021-07-01,2021-07-02,8.5,8.529999732971191,1,0.47765234,0,0.0,0,0.45524082,0,0.43932003,0
2021-07-02,2021-07-06,8.53,8.3100004196167,0,0.47015738,0,0.0,0,0.45782328,0,0.44228834,0
2021-07-06,2021-07-07,8.31,8.300000190734863,0,0.46546528,0,0.0,0,0.4584996,0,0.44088528,0
2021-07-07,2021-07-08,8.3,8.130000114440918,0,0.4836595,0,0.0,0,0.45716178,0,0.43774477,0
2021-07-08,2021-07-09,8.13,8.199999809265137,1,0.4683792,0,0.0,0,0.462357,0,0.4414445,0
2021-07-09,2021-07-12,8.2,8.579999923706055,1,0.4759241,0,0.0,0,0.4696229,0,0.45914748,0
2021-07-12,2021-07-13,8.58,8.5,0,0.4913783,0,0.0,0,0.46207812,0,0.45288378,0
2021-07-13,2021-07-14,8.5,8.539999961853027,1,0.4499252,0,0.0,0,0.4615783,0,0.43958735,0
2021-07-14,2021-07-15,8.54,8.350000381469727,0,0.49424547,0,0.0,0,0.4612001,0,0.42613655,0
2021-07-15,2021-07-16,8.35,8.180000305175781,0,0.4738376,0,0.0,0,0.46384278,0,0.42305085,0
2021-07-16,2021-07-19,8.18,7.940000057220459,0,0.46119973,0,0.0,0,0.46587238,0,0.42246762,0
2021-07-19,2021-07-20,7.94,8.029999732971191,1,0.47722915,0,0.0,0,0.4528021,0,0.40329587,0
2021-07-20,2021-07-21,8.03,8.380000114440918,1,0.4698979,0,0.0,0,0.4573984,0,0.40924737,0
2021-07-21,2021-07-22,8.38,8.119999885559082,0,0.4972318,0,0.0,0,0.46292773,0,0.41964912,0
2021-07-22,2021-07-23,8.12,7.96999979019165,0,0.46286297,0,0.0,0,0.46134183,0,0.41237158,0
2021-07-23,2021-07-26,7.97,8.149999618530273,1,0.480427,0,0.0,0,0.46234778,0,0.413264,0
2021-07-26,2021-07-27,8.15,8.09000015258789,0,0.4920471,0,0.0,0,0.46497312,0,0.4213099,0
2021-07-27,2021-07-28,8.09,8.260000228881836,1,0.48485935,0,0.0,0,0.4659989,0,0.42361805,0
2021-07-28,2021-07-29,8.26,8.079999923706055,0,0.47907013,0,0.0,0,0.46761963,0,0.43506914,0
2021-07-29,2021-07-30,8.08,7.809999942779541,0,0.4652504,0,0.0,0,0.4619121,0,0.41920766,0
2021-07-30,2021-08-02,7.81,7.789999961853027,0,0.4728601,0,0.0,0,0.45653054,0,0.4010206,0
2021-08-02,2021-08-03,7.79,8.020000457763672,1,0.48829055,0,0.0,0,0.4634288,0,0.41068646,0
2021-08-03,2021-08-04,8.02,7.960000038146973,0,0.48399895,0,0.0,0,0.46498638,0,0.42070433,0
2021-08-04,2021-08-05,7.96,8.100000381469727,1,0.47613114,0,0.0,0,0.4669619,0,0.43202505,0
2021-08-05,2021-08-06,8.1,8.210000038146973,1,0.49968645,0,0.0,0,0.4671334,0,0.44062033,0
2021-08-06,2021-08-09,8.21,8.199999809265137,0,0.49020594,0,0.0,0,0.46703437,0,0.44418326,0
2021-08-09,2021-08-10,8.2,8.550000190734863,1,0.45871723,0,0.0,0,0.4662978,0,0.43581295,0
2021-08-10,2021-08-11,8.55,8.710000038146973,1,0.49073023,0,0.0,0,0.4656301,0,0.42747036,0
2021-08-11,2021-08-12,8.71,8.710000038146973,0,0.4825263,0,0.0,0,0.46370906,0,0.41664335,0
2021-08-12,2021-08-13,8.71,8.479999542236328,0,0.46646333,0,0.0,0,0.465002,0,0.42035857,0
2021-08-13,2021-08-16,8.48,8.359999656677246,0,0.46316227,0,0.0,0,0.4660814,0,0.42501915,0
2021-08-16,2021-08-17,8.36,8.319999694824219,0,0.49535483,0,0.0,0,0.46923175,0,0.4530032,0
2021-08-17,2021-08-18,8.32,8.1899995803833,0,0.5060146,1,0.0,0,0.4679621,0,0.44716862,0
2021-08-18,2021-08-19,8.19,8.300000190734863,1,0.51408774,1,0.0,0,0.46508667,0,0.4351612,0
2021-08-19,2021-08-20,8.3,8.550000190734863,1,0.49450228,0,0.0,0,0.46741977,0,0.44155407,0
2021-08-20,2021-08-23,8.55,8.960000038146973,1,0.5120624,1,0.0,0,0.46787587,0,0.45987386,0
2021-08-23,2021-08-24,8.96,9.739999771118164,1,0.49708492,0,0.0,0,0.46454173,0,0.45688593,0
2021-08-24,2021-08-25,9.74,10.119999885559082,1,0.5247656,1,0.0,0,0.46312433,0,0.4557932,0
2021-08-25,2021-08-26,10.12,10.050000190734863,0,0.4976041,0,0.0,0,0.4654308,0,0.465766,0
2021-08-26,2021-08-27,10.05,10.229999542236328,1,0.47610524,0,0.0,0,0.46168512,0,0.4702821,0
2021-08-27,2021-08-30,10.23,10.979999542236328,1,0.5539703,1,0.0,0,0.46150926,0,0.4675609,0
2021-08-30,2021-08-31,10.98,10.779999732971191,0,0.5297147,1,0.0,0,0.46596962,0,0.46948907,0
2021-08-31,2021-09-01,10.78,10.550000190734863,0,0.5164373,1,0.0,0,0.46608815,0,0.45835462,0
2021-09-01,2021-09-02,10.55,10.359999656677246,0,0.51416606,1,0.0,0,0.46853262,0,0.453834,0
2021-09-02,2021-09-03,10.36,10.279999732971191,0,0.48889282,0,0.0,0,0.4705452,0,0.4589399,0
2021-09-03,2021-09-07,10.28,11.15999984741211,1,0.5000856,1,0.0,0,0.47438034,0,0.46512204,0
2021-09-07,2021-09-08,11.16,11.079999923706056,0,0.53687054,1,0.0,0,0.47299057,0,0.46642572,0
2021-09-08,2021-09-09,11.08,10.81999969482422,0,0.46895936,0,0.0,0,0.46879634,0,0.46258363,0
2021-09-09,2021-09-10,10.82,10.5600004196167,0,0.50072634,1,0.0,0,0.46785393,0,0.46319982,0
2021-09-10,2021-09-13,10.56,11.539999961853027,1,0.503326,1,0.0,0,0.4672631,0,0.4655205,0
2021-09-13,2021-09-14,11.54,11.239999771118164,0,0.44769013,0,0.0,0,0.46581566,0,0.4557872,0
2021-09-14,2021-09-15,11.24,11.020000457763672,0,0.5487731,1,0.0,0,0.46735358,0,0.45649922,0
2021-09-15,2021-09-16,11.02,11.06999969482422,1,0.48715916,0,0.0,0,0.46903613,0,0.4599226,0
2021-09-16,2021-09-17,11.07,10.979999542236328,0,0.49901122,0,0.0,0,0.4699413,0,0.46085474,0
2021-09-17,2021-09-20,10.98,9.829999923706056,0,0.49052095,0,0.0,0,0.46821263,0,0.46337488,0
2021-09-20,2021-09-21,9.83,9.609999656677246,0,0.46756303,0,0.0,0,0.44700035,0,0.47302338,0
2021-09-21,2021-09-22,9.61,9.699999809265137,1,0.47216937,0,0.0,0,0.4566875,0,0.4624013,0
2021-09-22,2021-09-23,9.7,9.59000015258789,0,0.5086981,1,0.0,0,0.4620145,0,0.46816477,0
2021-09-23,2021-09-24,9.59,9.380000114440918,0,0.49004385,0,0.0,0,0.4632486,0,0.48032284,0
2021-09-24,2021-09-27,9.38,9.6899995803833,1,0.4886639,0,0.0,0,0.46117392,0,0.47887263,0
2021-09-27,2021-09-28,9.69,9.600000381469728,0,0.49142113,0,0.0,0,0.46426535,0,0.4829926,0
2021-09-28,2021-09-29,9.6,9.760000228881836,1,0.48004478,0,0.0,0,0.46271068,0,0.48166487,0
2021-09-29,2021-09-30,9.76,10.06999969482422,1,0.4968403,0,0.0,0,0.46335375,0,0.4755288,0
2021-09-30,2021-10-01,10.07,10.239999771118164,1,0.5052683,1,0.0,0,0.4598293,0,0.45961154,0
2021-10-01,2021-10-04,10.24,10.149999618530272,0,0.4766869,0,0.0,0,0.46038526,0,0.45105684,0
2021-10-04,2021-10-05,10.15,10.3100004196167,1,0.47058344,0,0.0,0,0.46564037,0,0.455074,0
2021-10-05,2021-10-06,10.31,10.229999542236328,0,0.47798327,0,0.0,0,0.46382934,0,0.4481185,0
2021-10-06,2021-10-07,10.23,10.229999542236328,0,0.45943335,0,0.0,0,0.4608114,0,0.44025508,0
2021-10-07,2021-10-08,10.23,10.25,1,0.47114307,0,0.0,0,0.45967475,0,0.4345281,0
2021-10-08,2021-10-11,10.25,10.3100004196167,1,0.49946854,0,0.0,0,0.4652568,0,0.44490862,0
2021-10-11,2021-10-12,10.31,10.350000381469728,1,0.5053054,1,0.0,0,0.46486512,0,0.44580027,0
2021-10-12,2021-10-13,10.35,10.289999961853027,0,0.47787946,0,0.0,0,0.46565205,0,0.45072824,0
2021-10-13,2021-10-14,10.29,10.31999969482422,1,0.47910932,0,0.0,0,0.46530753,0,0.451788,0
2021-10-14,2021-10-15,10.32,10.739999771118164,1,0.47658938,0,0.0,0,0.4619945,0,0.4410907,0
2021-10-15,2021-10-18,10.74,10.770000457763672,1,0.49559528,0,0.0,0,0.46133757,0,0.44058576,0
2021-10-18,2021-10-19,10.77,10.920000076293944,1,0.45300582,0,0.0,0,0.4618772,0,0.44758222,0
2021-10-19,2021-10-20,10.92,11.710000038146973,1,0.46095568,0,0.0,0,0.4655312,0,0.44968992,0
2021-10-20,2021-10-21,11.71,11.399999618530272,0,0.531163,1,0.0,0,0.46331945,0,0.43985572,0
2021-10-21,2021-10-22,11.4,11.40999984741211,1,0.45588684,0,0.0,0,0.4621686,0,0.442635,0
2021-10-22,2021-10-25,11.41,11.899999618530272,1,0.44385213,0,0.0,0,0.4666731,0,0.44720867,0
2021-10-25,2021-10-26,11.9,11.6899995803833,0,0.5046122,1,0.0,0,0.46682012,0,0.44309464,0
2021-10-26,2021-10-27,11.69,11.010000228881836,0,0.49423698,0,0.0,0,0.4660143,0,0.4483579,0
2021-10-27,2021-10-28,11.01,11.149999618530272,1,0.4786165,0,0.0,0,0.460298,0,0.46009648,0
2021-10-28,2021-10-29,11.15,10.630000114440918,0,0.47468388,0,0.0,0,0.46838078,0,0.46770307,0
2021-10-29,2021-11-01,10.63,10.829999923706056,1,0.44547188,0,0.0,0,0.45770377,0,0.4730203,0
2021-11-01,2021-11-02,10.83,11.140000343322754,1,0.5111755,1,0.0,0,0.46590942,0,0.47878104,0
2021-11-02,2021-11-03,11.14,11.75,1,0.50244766,1,0.0,0,0.4618189,0,0.47455284,0
2021-11-03,2021-11-04,11.75,11.34000015258789,0,0.5243949,1,0.0,0,0.46568125,0,0.4632878,0
2021-11-04,2021-11-05,11.34,11.40999984741211,1,0.45113266,0,0.0,0,0.45984963,0,0.4601481,0
2021-11-05,2021-11-08,11.41,11.890000343322754,1,0.46867403,0,0.0,0,0.46735087,0,0.4604911,0
2021-11-08,2021-11-09,11.89,12.079999923706056,1,0.48070973,0,0.0,0,0.46567893,0,0.4532261,0
2021-11-09,2021-11-10,12.08,12.140000343322754,1,0.4740311,0,0.0,0,0.46363407,0,0.44819435,0
2021-11-10,2021-11-11,12.14,11.880000114440918,0,0.5269758,1,0.0,0,0.46293145,0,0.44750047,0
2021-11-11,2021-11-12,11.88,11.520000457763672,0,0.47910625,0,0.0,0,0.46337166,0,0.45408356,0
2021-11-12,2021-11-15,11.52,11.390000343322754,0,0.44884136,0,0.0,0,0.45838803,0,0.458538,0
2021-11-15,2021-11-16,11.39,10.5,0,0.4284645,0,0.0,0,0.45752683,0,0.46378928,0
2021-11-16,2021-11-17,10.5,10.0600004196167,0,0.4521818,0,0.0,0,0.44832993,0,0.47405398,0
2021-11-17,2021-11-18,10.06,10.1899995803833,1,0.4319605,0,0.0,0,0.44788823,0,0.45898354,0
2021-11-18,2021-11-19,10.19,9.579999923706056,0,0.49455515,0,0.0,0,0.45828062,0,0.46272948,0
2021-11-19,2021-11-22,9.58,9.149999618530272,0,0.47020555,0,0.0,0,0.44807306,0,0.46026593,0
2021-11-22,2021-11-23,9.15,9.260000228881836,1,0.44367898,0,0.0,0,0.4487122,0,0.45469025,0
2021-11-23,2021-11-24,9.26,9.140000343322754,0,0.48767224,0,0.0,0,0.44603705,0,0.44255403,0
2021-11-24,2021-11-26,9.14,9.149999618530272,1,0.45848456,0,0.0,0,0.45217934,0,0.4512271,0
2021-11-26,2021-11-29,9.15,8.789999961853027,0,0.44757423,0,0.0,0,0.45249927,0,0.449004,0
2021-11-29,2021-11-30,8.79,8.680000305175781,0,0.4835191,0,0.0,0,0.4504836,0,0.4384873,0
